"","Date","Mo and Lettenmeier","Ford and Labosier","Pendergrass et al.","Noguera et al.","Christian et al.","Osman et al.","Alencar et al.","Ford  Modified","Multi-criteria","et0_anomaly","eta_anomaly","temperature_anomaly","precipitation_anomaly","swc","et0","eta","temperature","precipitation","swc_p20","swc_p40","swc_p50","spei","sesr","eddi","an_slope_prec","an_slope_et0","score_perc"
"1261",2005-06-14,0,1,0,0,0,0,0,1,0,0.0346491491016158,-0.140829878543431,-1.50792212923939,-1.55282595119029,33.172,2.60450675315495,1.71183857409584,14.837,0.4,34.5208,35.0938,35.2156,-1.16989436137946,0.316237862539475,59,-1.0012637236859,0.374350782418333,70
"1262",2005-06-15,0,1,0,0,0,0,0,1,0,1.00260989267887,0.513110578814264,0.851508341239749,-1.13470870066046,32.09,4.98170368200171,3.37075947662499,17.754,0,29.4706,30.6164,33.362,-1.16989436137946,0.235364087688483,59,-1.0012637236859,0.374350782418333,70
"1263",2005-06-16,0,1,0,0,0,0,0,1,0,1.00260989267887,0.513110578814264,0.851508341239749,-1.13470870066046,30.668,4.20557971390968,2.92801092961451,18.005,0,29.4706,30.6164,33.362,-1.16989436137946,0.235364087688483,59,-1.0012637236859,0.374350782418333,70
"1264",2005-06-17,0,1,0,0,0,0,0,1,0,1.00260989267887,0.513110578814264,0.851508341239749,-1.13470870066046,29.749,1.85089322075563,1.32831867677344,16.653,0.1,29.4706,30.6164,33.362,-0.70519092737149,0.235364087688483,59,-1.0012637236859,0.374350782418333,70
"1265",2005-06-18,0,1,0,0,0,0,0,1,0,1.00260989267887,0.513110578814264,0.851508341239749,-1.13470870066046,29.187,5.26248136730914,3.74899607142116,15.324,1,29.4706,30.6164,33.362,-0.70519092737149,0.235364087688483,94,-1.15617013262855,0.554258083681437,23
"1266",2005-06-19,0,1,0,0,0,0,0,1,0,1.00260989267887,0.513110578814264,0.851508341239749,-1.13470870066046,28.006,4.94609750707112,3.19424152084952,18.237,0,29.4706,30.6164,33.362,-0.70519092737149,0.235364087688483,94,-1.15617013262855,0.554258083681437,23
"1267",2005-06-20,1,1,0,0,0,0,0,1,0,1.20843110797082,0.551954744282871,1.98915942176106,-0.789215380636748,26.831,4.74328654094132,2.80870163767315,20.795,0,24.9012,27.3648,33.078,-0.70519092737149,0.0643406909067021,94,-1.15617013262855,0.554258083681437,23
"1268",2005-06-21,1,1,0,0,0,0,0,1,0,1.20843110797082,0.551954744282871,1.98915942176106,-0.789215380636748,25.643,4.56304351164468,2.83237070336256,21.548,0.8,24.9012,27.3648,33.078,-0.70519092737149,0.0643406909067021,94,-1.15617013262855,0.554258083681437,23
"1269",2005-06-22,1,1,0,0,0,0,0,1,0,1.20843110797082,0.551954744282871,1.98915942176106,-0.789215380636748,24.779,4.71376990433535,3.7296410292314,16.58,0,24.9012,27.3648,33.078,-0.70519092737149,0.0643406909067021,94,-1.15617013262855,0.554258083681437,23
"1270",2005-06-23,1,1,0,0,0,0,0,1,0,1.20843110797082,0.551954744282871,1.98915942176106,-0.789215380636748,24.001,5.1972709729025,3.24880727656799,19.601,0.2,24.9012,27.3648,33.078,-0.923408968574395,0.0643406909067021,94,-1.15617013262855,0.554258083681437,23
"1271",2005-06-24,1,1,0,0,0,0,0,1,0,1.20843110797082,0.551954744282871,1.98915942176106,-0.789215380636748,23.252,3.8727723591637,2.50853591462517,22.265,0,24.9012,27.3648,33.078,-0.923408968574395,0.0643406909067021,94,-1.15617013262855,0.554258083681437,23
"1272",2005-06-25,0,1,0,0,0,0,0,1,0,0.420549086232763,0.2056774748174,0.771201311716124,-1.30883010101603,22.636,3.57757228436792,2.32115942056512,20.778,0.3,23.8172,27.994,34.6292,-0.923408968574395,0.323445665130186,41,-0.836419837778463,0.403245746331142,23
"1273",2005-06-26,0,1,0,0,0,0,0,1,0,0.420549086232763,0.2056774748174,0.771201311716124,-1.30883010101603,22.29,2.64966234418748,2.31329844229773,16.166,0,23.8172,27.994,34.6292,-0.923408968574395,0.323445665130186,41,-0.836419837778463,0.403245746331142,23
"1274",2005-06-27,0,1,0,0,0,0,0,1,0,0.420549086232763,0.2056774748174,0.771201311716124,-1.30883010101603,21.807,4.71274887287984,3.63574499406359,17.721,0,23.8172,27.994,34.6292,-0.923408968574395,0.323445665130186,41,-0.836419837778463,0.403245746331142,23
"1275",2005-06-28,0,1,0,0,0,0,0,1,0,0.420549086232763,0.2056774748174,0.771201311716124,-1.30883010101603,21.184,5.5262868726674,3.6495712083911,17.618,0,23.8172,27.994,34.6292,-0.923408968574395,0.323445665130186,41,-0.836419837778463,0.403245746331142,23
