"Station","Date","Mo.and.Lettenmeier","Ford.and.Labosier","Pendergrass.et.al.","Noguera.et.al.","Christian.et.al.","Osman.et.al.","Alencar.et.al.","Multi.criteria","Duration","Latitude","Longitude","IGPB","IGPB2","color1","Ford.and.Labosier_mod"
"IT-BCi","2010-05-31","0","1","0","0","1","0","0","1",11,40.52,14.96,"CRO","Croplands","#D73027","1"
"IT-BCi","2010-06-30","0","0","0","0","1","0","0","1",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2010-07-31","0","0","0","0","0","0","0","1",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2010-08-31","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2010-09-30","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2010-10-31","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2010-11-30","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2010-12-31","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2011-01-31","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2011-02-28","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2011-03-31","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2011-04-30","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2011-05-31","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2011-06-30","1","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2011-07-31","1","1","0","1","0","1","0","1",11,40.52,14.96,"CRO","Croplands","#D73027","1"
"IT-BCi","2011-08-31","0","1","1","1","0","1","0","1",11,40.52,14.96,"CRO","Croplands","#D73027","1"
"IT-BCi","2011-09-30","1","0","1","0","1","1","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2011-10-31","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2011-11-30","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2011-12-31","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2012-01-31","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2012-02-29","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2012-03-31","1","1","0","1","1","1","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2012-04-30","0","1","0","0","0","1","0","1",11,40.52,14.96,"CRO","Croplands","#D73027","1"
"IT-BCi","2012-05-31","0","1","1","1","0","1","1","1",11,40.52,14.96,"CRO","Croplands","#D73027","1"
"IT-BCi","2012-06-30","0","1","1","1","0","1","1","1",11,40.52,14.96,"CRO","Croplands","#D73027","1"
"IT-BCi","2012-07-31","1","1","1","1","1","1","1","1",11,40.52,14.96,"CRO","Croplands","#D73027","1"
"IT-BCi","2012-08-31","1","1","1","1","1","0","1","1",11,40.52,14.96,"CRO","Croplands","#D73027","1"
"IT-BCi","2012-09-30","1","0","0","0","0","0","1","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2012-10-31","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2012-11-30","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2012-12-31","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2013-01-31","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2013-02-28","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2013-03-31","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2013-04-30","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2013-05-31","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2013-06-30","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2013-07-31","0","0","0","0","0","0","0","1",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2013-08-31","0","0","0","0","0","0","0","1",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2013-09-30","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2013-10-31","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2013-11-30","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2013-12-31","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2014-01-31","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2014-02-28","0","0","0","0","0","0","0","1",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2014-03-31","0","0","0","0","0","0","0","1",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2014-04-30","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2014-05-31","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2014-06-30","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2014-07-31","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2014-08-31","0","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2014-09-30","1","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-BCi","2014-10-31","1","1","0","0","0","0","1","1",11,40.52,14.96,"CRO","Croplands","#D73027","1"
"IT-BCi","2014-11-30","1","1","0","0","0","0","0","1",11,40.52,14.96,"CRO","Croplands","#D73027","1"
"IT-BCi","2014-12-31","1","0","0","0","0","0","0","0",11,40.52,14.96,"CRO","Croplands","#D73027","0"
"IT-Col","1996-01-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1996-02-29","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1996-03-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1996-04-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1996-05-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1996-06-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1996-07-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1996-08-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1996-09-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1996-10-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1996-11-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1996-12-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1997-01-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1997-02-28","0","0","0","0","0","0","0","1",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1997-03-31","0","0","0","0","0","0","0","1",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1997-04-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1997-05-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1997-06-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1997-07-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1997-08-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1997-09-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1997-10-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1997-11-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1997-12-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1998-01-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1998-02-28","0","0","0","0","0","0","0","1",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1998-03-31","0","0","0","0","0","0","0","1",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1998-04-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1998-05-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1998-06-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1998-07-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1998-08-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1998-09-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1998-10-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1998-11-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1998-12-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1999-01-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1999-02-28","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1999-03-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1999-04-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1999-05-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1999-06-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1999-07-31","0","0","0","0","0","0","0","1",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1999-08-31","0","0","0","0","0","0","0","1",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1999-09-30","0","0","0","0","0","0","0","1",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1999-10-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1999-11-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","1999-12-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2000-01-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2000-02-29","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2000-03-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2000-04-30","0","0","0","0","0","0","0","1",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2000-05-31","0","0","0","0","0","0","0","1",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2000-06-30","0","0","0","0","0","0","0","1",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2000-07-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2000-08-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2000-09-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2000-10-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2000-11-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2000-12-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2001-01-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2001-02-28","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2001-03-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2001-04-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2001-05-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2001-06-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2001-07-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2001-08-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2001-09-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2001-10-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2001-11-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2001-12-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2002-01-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2002-02-28","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2002-03-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2002-04-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2002-05-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2002-06-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2002-07-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2002-08-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2002-09-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2002-10-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2002-11-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2002-12-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2003-01-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2003-02-28","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2003-03-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2003-04-30","0","0","0","0","0","0","0","1",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2003-05-31","0","0","0","0","0","0","0","1",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2003-06-30","0","0","0","0","0","0","0","1",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2003-07-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2003-08-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2003-09-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2003-10-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2003-11-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2003-12-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2004-01-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2004-02-29","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2004-03-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2004-04-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2004-05-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2004-06-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2004-07-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2004-08-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2004-09-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2004-10-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2004-11-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2004-12-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2005-01-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2005-02-28","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2005-03-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2005-04-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2005-05-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2005-06-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2005-07-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2005-08-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2005-09-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2005-10-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2005-11-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2005-12-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2006-01-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2006-02-28","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2006-03-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2006-04-30","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2006-05-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2006-06-30","0","0","0","0","0","0","0","1",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2006-07-31","0","0","0","0","0","0","0","1",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
"IT-Col","2006-08-31","0","0","0","0","0","0","0","0",19,41.85,13.59,"DBF","Deciduous broadleaf forests","#FEE08B","0"
