"","Date","Mo and Lettenmeier","Ford and Labosier","Pendergrass et al.","Noguera et al.","Christian et al.","Osman et al.","et0_anomaly","eta_anomaly","temperature_anomaly","precipitation_anomaly","swc","et0","eta","temperature","precipitation","swc_p20","swc_p40","swc_p50","spei","sesr","eddi"
"1598",2005-05-17,0,0,0,0,0,0,-0.314915088422189,-0.779975353826354,-0.439408696023633,-0.213525291233736,35.216,0.0350520199048875,0.392894671612838,2.972,4.695,11.07828,11.74396,13.1164,1.65127910895707,-0.53412421585593,40
"1599",2005-05-18,0,0,0,0,0,0,-0.314915088422189,-0.779975353826354,-0.439408696023633,-0.213525291233736,32.692,2.98430624038483,1.6057058853995,6.502,0.114,11.07828,11.74396,13.1164,1.65127910895707,-0.53412421585593,40
"1600",2005-05-19,0,0,0,0,0,0,-0.314915088422189,-0.779975353826354,-0.439408696023633,-0.213525291233736,27.637,1.73726621413557,0.764734636147104,5.685,0.753,11.07828,11.74396,13.1164,1.65127910895707,-0.53412421585593,40
"1601",2005-05-20,0,0,0,0,0,0,-0.314915088422189,-0.779975353826354,-0.439408696023633,-0.213525291233736,29.596,2.38757575906531,0.99400091591824,6.5,0.868,11.07828,11.74396,13.1164,1.65127910895707,-0.53412421585593,40
"1602",2005-05-21,0,0,0,0,0,1,-0.674108992493942,-1.1342782711192,0.616788596342657,-0.0386637671862766,31.081,0.889560356054377,0.746546674732454,5.82,3.033,9.82936,10.7854,11.2415,1.65127910895707,0.161305052029321,26
"1603",2005-05-22,0,0,0,0,0,1,-0.674108992493942,-1.1342782711192,0.616788596342657,-0.0386637671862766,34.02,1.44952725490334,0.592247385193692,9.542,0.594,9.82936,10.7854,11.2415,1.65127910895707,0.161305052029321,26
"1604",2005-05-23,0,0,0,0,0,1,-0.674108992493942,-1.1342782711192,0.616788596342657,-0.0386637671862766,31.094,2.78256224345382,1.01425141379578,12.304,0,9.82936,10.7854,11.2415,1.59984112960963,0.161305052029321,26
"1605",2005-05-24,0,0,0,0,0,1,-0.674108992493942,-1.1342782711192,0.616788596342657,-0.0386637671862766,25.606,1.45466806083417,0.996346079438817,12.771,4.704,9.82936,10.7854,11.2415,1.59984112960963,0.161305052029321,26
"1606",2005-05-25,0,0,0,0,0,1,-0.674108992493942,-1.1342782711192,0.616788596342657,-0.0386637671862766,18.962,2.68137423158752,1.3930771516731,10.825,1.356,9.82936,10.7854,11.2415,1.59984112960963,0.161305052029321,26
"1607",2005-05-26,0,0,0,0,0,1,-0.882246860526519,-0.406362310392722,-0.78038051157393,1.13137754394801,16.417,3.21184553890506,1.58611289062149,11.273,0.551,9.20708,10.74768,10.9014,1.59984112960963,0.748483070168069,26
"1608",2005-05-27,0,0,0,0,0,1,-0.882246860526519,-0.406362310392722,-0.78038051157393,1.13137754394801,18.422,0.84629391293407,1.52055256365444,6.343,10.299,9.20708,10.74768,10.9014,1.59984112960963,0.748483070168069,26
"1609",2005-05-28,0,0,0,0,0,1,-0.882246860526519,-0.406362310392722,-0.78038051157393,1.13137754394801,16.504,2.13373141886567,1.20758089659455,4.38,1.622,9.20708,10.74768,10.9014,1.59984112960963,0.748483070168069,19
"1610",2005-05-29,0,0,0,0,0,1,-0.882246860526519,-0.406362310392722,-0.78038051157393,1.13137754394801,15.595,1.76054727027991,1.03323811015674,4.843,0.872,9.20708,10.74768,10.9014,1.59984112960963,0.748483070168069,19
"1611",2005-05-30,0,0,0,0,0,1,-0.882246860526519,-0.406362310392722,-0.78038051157393,1.13137754394801,16.265,1.3223497152983,1.30222830518871,3.396,1.045,9.20708,10.74768,10.9014,1.59984112960963,0.748483070168069,19
"1612",2005-05-31,0,0,0,0,0,1,-0.418840329891715,-0.302860095803177,-0.742314923107794,-0.5304710789549,15.331,2.88811575224623,1.50171605170319,6.621,0.453,9.14216,9.67228,10.355,1.59984112960963,0.0369724043381659,19
"1613",2005-06-01,0,0,0,0,0,1,-0.418840329891715,-0.302860095803177,-0.742314923107794,-0.5304710789549,14.391,2.20219069552129,1.22501029270464,5.672,0.649,9.14216,9.67228,10.355,1.59984112960963,0.0369724043381659,19
"1614",2005-06-02,0,0,0,1,0,1,-0.418840329891715,-0.302860095803177,-0.742314923107794,-0.5304710789549,13.676,2.39963285201692,1.27228108961484,6.301,0.881,9.14216,9.67228,10.355,0.65556912164893,0.0369724043381659,19
"1615",2005-06-03,0,0,0,1,0,1,-0.418840329891715,-0.302860095803177,-0.742314923107794,-0.5304710789549,12.87,3.28118991386385,1.61127927635969,10.221,1.852,9.14216,9.67228,10.355,0.65556912164893,0.0369724043381659,19
"1616",2005-06-04,0,0,0,1,0,1,-0.418840329891715,-0.302860095803177,-0.742314923107794,-0.5304710789549,13.273,3.40724884221756,2.04494406460718,11.476,0.716,9.14216,9.67228,10.355,0.65556912164893,0.0369724043381659,26
"1617",2005-06-05,0,0,0,1,0,1,-0.953509389928886,-0.208812395437144,-0.20740330414872,1.71701230758453,13.565,2.74913006450597,1.66726157147337,12.207,0.813,8.2012,8.74792,9.7411,0.65556912164893,1.39220359686095,26
"1618",2005-06-06,0,0,0,1,0,1,-0.953509389928886,-0.208812395437144,-0.20740330414872,1.71701230758453,16.987,1.38227837575585,1.95168917184355,10.871,12.181,8.2012,8.74792,9.7411,0.65556912164893,1.39220359686095,26
"1619",2005-06-07,0,0,0,1,0,1,-0.953509389928886,-0.208812395437144,-0.20740330414872,1.71701230758453,17.071,0.743957661222861,0.72217252676581,6.573,4.131,8.2012,8.74792,9.7411,0.65556912164893,1.39220359686095,26
"1620",2005-06-08,0,0,0,1,0,1,-0.953509389928886,-0.208812395437144,-0.20740330414872,1.71701230758453,15.509,2.68042958440495,1.82863164747225,8.496,1.617,8.2012,8.74792,9.7411,0.65556912164893,1.39220359686095,26
"1621",2005-06-09,0,0,0,1,0,1,-0.953509389928886,-0.208812395437144,-0.20740330414872,1.71701230758453,14.169,3.51308831289875,1.96993465444791,12.52,0,8.2012,8.74792,9.7411,0.65556912164893,1.39220359686095,26
"1622",2005-06-10,1,0,0,1,0,1,1.07398619024767,0.402579306464842,1.5284918779578,-0.89758256553755,13.23,3.16598771997568,1.63587156588135,15.392,0,6.80624,8.14468,8.6298,-0.387144670257919,-0.978419210110268,26
"1623",2005-06-11,1,0,0,1,0,1,1.07398619024767,0.402579306464842,1.5284918779578,-0.89758256553755,12.511,3.88684867979704,2.0435322445441,16.873,1.755,6.80624,8.14468,8.6298,-0.387144670257919,-0.978419210110268,81
"1624",2005-06-12,1,0,0,1,0,1,1.07398619024767,0.402579306464842,1.5284918779578,-0.89758256553755,11.722,4.48125110203216,2.36594361980943,18.66,0,6.80624,8.14468,8.6298,-0.387144670257919,-0.978419210110268,81
"1625",2005-06-13,1,0,0,1,0,1,1.07398619024767,0.402579306464842,1.5284918779578,-0.89758256553755,10.791,5.80670814699174,2.44301454999272,20.271,0,6.80624,8.14468,8.6298,-0.387144670257919,-0.978419210110268,81
"1626",2005-06-14,1,0,0,1,0,1,1.07398619024767,0.402579306464842,1.5284918779578,-0.89758256553755,9.673,4.3279617206487,1.76142569606326,12.338,0,6.80624,8.14468,8.6298,-0.387144670257919,-0.978419210110268,81
"1627",2005-06-15,0,0,0,1,0,1,1.44887980275317,-0.0773569313469118,1.14344139851502,-0.853199496185255,8.592,3.42380852687187,1.691904820556,12.439,0,4.42088,7.3,9.0231,-0.387144670257919,-1.47053340011424,81
"1628",2005-06-16,0,0,0,1,0,1,1.44887980275317,-0.0773569313469118,1.14344139851502,-0.853199496185255,7.752,4.3132689757345,2.07334818676328,14.694,0,4.42088,7.3,9.0231,-0.387144670257919,-1.47053340011424,81
"1629",2005-06-17,0,0,0,1,0,1,1.44887980275317,-0.0773569313469118,1.14344139851502,-0.853199496185255,6.995,2.53784363149275,1.64031971502139,14.688,0.336,4.42088,7.3,9.0231,-0.479885249516885,-1.47053340011424,81
"1630",2005-06-18,0,0,0,1,0,1,1.44887980275317,-0.0773569313469118,1.14344139851502,-0.853199496185255,6.421,3.99988829901119,2.04026079789032,15.167,0.126,4.42088,7.3,9.0231,-0.479885249516885,-1.47053340011424,74
"1631",2005-06-19,0,0,0,1,0,1,1.44887980275317,-0.0773569313469118,1.14344139851502,-0.853199496185255,5.863,5.25867093290639,2.24130960102269,13.993,0,4.42088,7.3,9.0231,-0.479885249516885,-1.47053340011424,74
"1632",2005-06-20,0,0,0,1,0,1,-0.237639299074804,-0.472387149147799,0.824280523633386,0.0845457825058321,5.441,4.81658959765415,2.15170567060688,16.301,0,4.87448,6.21984,9.018,-0.479885249516885,-0.209120853908342,74
"1633",2005-06-21,0,0,0,1,0,1,-0.237639299074804,-0.472387149147799,0.824280523633386,0.0845457825058321,5.113,4.27099021846457,2.38790256793178,15.828,0,4.87448,6.21984,9.018,-0.479885249516885,-0.209120853908342,74
"1634",2005-06-22,0,0,0,1,0,1,-0.237639299074804,-0.472387149147799,0.824280523633386,0.0845457825058321,4.925,1.48629901077286,1.26852107617123,15.227,0.479,4.87448,6.21984,9.018,-0.479885249516885,-0.209120853908342,74
"1635",2005-06-23,0,0,0,1,0,1,-0.237639299074804,-0.472387149147799,0.824280523633386,0.0845457825058321,4.961,3.92277710105829,2.20440128905297,16.371,2.445,4.87448,6.21984,9.018,-1.84092858973773,-0.209120853908342,74
"1636",2005-06-24,0,0,0,1,0,1,-0.237639299074804,-0.472387149147799,0.824280523633386,0.0845457825058321,4.848,1.43129978785987,1.91084120017252,13.055,7.872,4.87448,6.21984,9.018,-1.84092858973773,-0.209120853908342,74
